DATETIME,Unnamed: 0,humidity,pressure,feels_like,temp,wind_speed,rain_1h,rain_3h,snow_1h,snow_3h,OUTDOOR_TEMP,PYRANOMETER,DHW_BOTTOM,POWER_PVT,Q_PVT,binned_Q_PVT,FixedBin,ValueCountBin,ValueRangeBin,SIN_MONTH,COS_MONTH,SIN_DAY,COS_DAY,SIN_HOUR,COS_HOUR
2023-05-20 12:00:00,0.247394187029531,-1.3339455225519679,0.09175624646331267,0.600179085080992,0.6443570765269281,0.8980406121214118,-0.09294246479688945,,-0.03235937615936575,,0.7829634010115231,2.284674010469611,3.5028692581863328,3.2075704043072326,2.1547893990386804,2.2908779339947483,4.0,2.235185096391725,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2023-05-20 15:00:00,0.24939076180145153,-1.2886595780328998,-0.054200255011053876,0.4848855525114025,0.525985247677597,0.3739071854623351,-0.09294246479688945,,-0.03235937615936575,,0.6078362718235107,0.725833891160654,3.7415070635199954,1.0767321554930753,-0.03923600336777042,0.19231654066682627,2.0,0.7780163508594273,1.200473614142753,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479
2023-05-20 18:00:00,0.2513873365733721,-0.8934367895028518,-0.2172878012594252,0.19823539045606736,0.21939767563871684,0.12684863455595552,-0.09294246479688945,,-0.03235937615936575,,0.24024047431783924,-0.5990908137925043,2.7307478976401667,-0.3303068344005001,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2023-05-20 21:00:00,0.2533839113452926,-0.3500054552740356,-0.29883157438361085,0.04929438960660812,0.045468187655121464,-0.06732126719702675,0.3379262923165243,,-0.03235937615936575,,-0.047899909904085346,-0.7492741027366913,2.064623135735651,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474
2023-05-21 00:00:00,0.25538048611721315,-0.09475740434837955,-0.7298486608971637,0.030166226334808265,0.015081549598013663,0.15892462084806233,-0.09294246479688945,,-0.03235937615936575,,0.01671486892312899,-0.747735452136458,1.571752746697419,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.0,1.0
2023-05-21 03:00:00,0.2573770608891337,0.5886486674848286,-1.0443746429475942,-0.10590921274109175,-0.15227172567172997,0.9128327261411666,2.0678321977420215,,-0.03235937615936575,,-0.17187722655743531,-0.7507944360678739,1.19900321636328,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.7071067811865476,0.7071067811865476
2023-05-21 06:00:00,0.25937363566105426,0.5639472432017005,-0.9861290907160329,-0.057374051129727766,-0.10192968351741706,0.6351673180858306,-0.09294246479688945,,-0.03235937615936575,,-0.09907872337970494,-0.4831058661654043,0.7779282659399077,-0.23043149040668415,-0.5185999132081559,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,1.0,6.123233995736766e-17
2023-05-21 09:00:00,0.26137021043297476,-0.016536227451807536,-1.0094273116086574,0.2750203305649292,0.2589305405737107,0.6677330140923206,-0.09294246479688945,,-0.03235937615936575,,0.3200012504504867,0.5072172850441923,0.4228627426198707,0.9914971014661755,-0.0241093867967098,0.19231654066682627,2.0,0.7780163508594273,1.200473614142753,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.7071067811865476,-0.7071067811865475
2023-05-21 12:00:00,0.2633667852048953,-0.21027288849594852,-1.0594499623487115,0.3835026833720469,0.37671989216441093,0.9874558446770471,-0.09294246479688945,,-0.03235937615936575,,0.5424275495891576,0.9173226218134821,1.7343315208593353,1.610281454726397,0.5533961216603093,1.5913574695521076,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,1.2246467991473532e-16,-1.0
2023-05-21 15:00:00,0.26536335997681587,-0.16474477315057556,-1.1026201951791552,0.3297500219191182,0.3203841145548767,0.6868316929532697,-0.09294246479688945,,-0.03235937615936575,,0.5008900136377976,0.29708863534479163,2.018046403207658,0.6645646046825556,-0.0713610810980868,0.19231654066682627,2.0,0.7780163508594273,1.200473614142753,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,-0.7071067811865471,-0.7071067811865479
2023-05-21 18:00:00,0.2673599347487364,0.38280346512542857,-0.9511817593770963,0.08360255433609941,0.04834055642668885,0.4471187877626397,-0.09294246479688945,,-0.03235937615936575,,0.06380182022348979,-0.6880577895702719,1.4737980166008642,-0.4111498014373253,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,-1.0,-1.8369701987210297e-16
2023-05-21 21:00:00,0.26935650952065693,0.6627529403342126,-0.7647959922361004,-0.053493961071035316,-0.10253439273248376,-0.5704979987258769,-0.09294246479688945,,-0.03235937615936575,,-0.06249625408149961,-0.7475339621769036,0.9854097491560682,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,-0.7071067811865477,0.7071067811865474
2023-05-22 00:00:00,0.2713530842925775,0.8932995669767406,-0.8812870966992228,-0.16744607963684655,-0.22740684564378336,-0.9534509953736245,-0.09294246479688945,,-0.03235937615936575,,-0.3351852781490897,-0.7514904922917889,0.6131491775412126,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.0,1.0
2023-05-22 03:00:00,0.27334965906449804,0.9221178953070567,-1.1142693056254676,-0.18650617115323082,-0.24804254760793845,-1.0438024376773452,-0.09294246479688945,,-0.03235937615936575,,-0.4308859949943112,-0.7464349260338801,0.3104022371845598,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.7071067811865476,0.7071067811865476
2023-05-22 06:00:00,0.27534623383641854,0.5310120108241966,-1.1492166369644043,0.017845238604574185,-0.02482925859639699,-0.0029244397556213507,-0.09294246479688945,,-0.03235937615936575,,-0.11886623598841656,-0.3830569426121475,-0.037002932866694524,-0.16162212756217795,-0.5134568885543371,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,1.0,6.123233995736766e-17
2023-05-22 09:00:00,0.2773428086083391,-0.06182217197087555,-1.090971084732843,0.292378628195922,0.27828123545584904,1.6500907011452386,-0.09294246479688945,,-0.03235937615936575,,0.3849824646963806,0.8260843046734649,0.1979417317492488,1.34082870328652,0.44117597149228166,1.5913574695521076,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.7071067811865476,-0.7071067811865475
2023-05-22 12:00:00,0.27933938338025965,-0.3952913997931036,-0.9628308698234085,0.375902672090934,0.3771511921192748,1.5639017914137767,-0.09294246479688945,,-0.03235937615936575,,0.6709242364062253,1.8591050100395317,2.0072519793396664,2.7273355792021032,1.8610153058228083,2.2908779339947483,4.0,2.235185096391725,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,1.2246467991473532e-16,-1.0
2023-05-22 15:00:00,0.2813359581521802,0.16557623392968526,-0.9278835384844717,0.17118287400970345,0.14600554105126842,1.5566713715131757,-0.09294246479688945,,-0.03235937615936575,,0.28476237768744145,0.13074245425142722,2.06446014949589,0.4588762108649022,-0.368517873123417,-0.5072039237758145,1.0,0.049431978093278504,-0.06534459797044535,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,-0.7071067811865471,-0.7071067811865479
2023-05-22 18:00:00,0.2833325329241007,0.3869203691726166,-0.8230415444676616,0.007021829493484379,-0.029364577709397918,0.21499638314495104,-0.09294246479688945,,-0.03235937615936575,,0.012012281050070734,-0.6320802153522653,1.3755173140247878,-0.38194063755211194,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,-1.0,-1.8369701987210297e-16
2023-05-22 21:00:00,0.28532910769602127,0.5474796270129486,-0.7414977713434759,-0.10624957151817012,-0.15060877533029643,-0.2387196672311848,-0.09294246479688945,,-0.03235937615936575,,-0.24418714917692638,-0.7511607814488819,0.9216821294093919,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,-0.7071067811865477,0.7071067811865474
2023-05-23 00:00:00,0.2873256824679418,0.6133500917679566,-0.7414977713434759,-0.14505047210509497,-0.19263606577744077,0.5641594095002506,-0.09294246479688945,,-0.03235937615936575,,-0.15960164003166047,-0.7483948738222721,0.5610750739374701,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.0,1.0
2023-05-23 03:00:00,0.2893222572398623,0.6874543646173407,-0.7414977713434759,-0.175682762042141,-0.22695331373248323,0.1270934894131473,-0.09294246479688945,,-0.03235937615936575,,-0.17755697554697333,-0.74876121920328,0.2766640855539659,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.7071067811865476,0.7071067811865476
2023-05-23 06:00:00,0.2913188320117829,0.49395987439950456,-0.5667611146487923,1.04386856718105e-05,-0.04100523009943445,0.10211829397959828,-0.09294246479688945,,-0.03235937615936575,,-0.08173411356219155,-0.46804907100597964,-0.023149102486982733,-0.24428620383879007,-0.46958836550838107,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,1.0,6.123233995736766e-17
2023-05-23 09:00:00,0.29331540678370344,-0.053588363876499547,-0.36872623706148433,0.2199502804336622,0.20488465447711338,0.6936876289546361,-0.09294246479688945,,-0.03235937615936575,,0.2882141720364019,0.1530105228744345,-0.17390909792207263,0.5093723443928414,-0.16343232034670613,0.19231654066682627,2.0,0.7780163508594273,0.5675645080861538,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.7071067811865476,-0.7071067811865475
2023-05-23 12:00:00,0.295311981555624,-0.6670070669075117,-0.36872623706148433,0.40245065670304075,0.41577699323166833,0.7833045066867815,-0.09294246479688945,,-0.03235937615936575,,0.507921547663471,0.7718651882842965,0.5081860391349214,1.4305986764007328,0.44581491918384625,1.5913574695521076,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,1.2246467991473532e-16,-1.0
2023-05-23 15:00:00,0.2973085563275445,-0.8263554706163184,-0.36872623706148433,0.472364353735828,0.4932509150208184,0.8208393159715728,-0.09294246479688945,,-0.03235937615936575,,0.7045752223549925,1.0925273002805085,1.7088241743366885,1.3984614545221363,0.7249354725389457,1.5913574695521076,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,-0.7071067811865471,-0.7071067811865479
2023-05-23 18:00:00,0.29930513109946505,-0.3211871269437196,-0.25223513259836194,0.24534104520370267,0.2420742712037228,0.02156104596354411,-0.09294246479688945,,-0.03235937615936575,,0.32378774977684577,-0.40595352892514125,1.3716871373903974,-0.2561769759338708,-0.44510746536461565,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,-1.0,-1.8369701987210297e-16
2023-05-23 21:00:00,0.3013017058713856,0.31693300037042055,-0.11244580724261506,-0.013195481864965788,-0.046749967642569216,-1.1272979439796993,-0.09294246479688945,,-0.03235937615936575,,-0.2866936577437889,-0.7529741910848708,0.8308987938623362,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,-0.7071067811865477,0.7071067811865474
2023-05-24 00:00:00,0.3032982806433061,0.6174669958151446,-0.17069135947417627,-0.1424637453993,-0.1903684062209401,-1.1378267028389406,-0.09294246479688945,,-0.03235937615936575,,-0.46807918999031617,-0.7498419380772534,0.42856726101151726,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.0,1.0
2023-05-24 03:00:00,0.30529485541522666,0.7780262536554766,-0.1823404699204885,-0.23095702743965515,-0.2865171714165654,-0.997769724525314,-0.09294246479688945,,-0.03235937615936575,,-0.5485117643905438,-0.7493473718128928,0.11001065539801548,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.7071067811865476,0.7071067811865476
2023-05-24 06:00:00,0.3072914301871472,0.1769582627660285,-0.042551144564741634,0.056578067436083464,0.029896925367150714,-1.2252398868563612,-0.09294246479688945,,-0.03235937615936575,,-0.15734195494980124,-0.35559935630560596,-0.2125391130896364,-0.19093841552031982,-0.5013139574636449,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2023-05-24 09:00:00,0.3092880049590678,-0.6958253952378277,0.13218551212994192,0.49679810970914257,0.51230370168671,-0.25879776552090045,-0.09294246479688945,,-0.03235937615936575,,0.7280270891505024,1.3878383119109738,0.6344188818300643,1.9541854368516896,1.4372698206052046,2.2908779339947483,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.7071067811865476,-0.7071067811865475
2023-05-24 12:00:00,0.3112845797309883,-0.2800180864718396,0.1205364016836297,0.43818832829626114,0.4349765108100402,-0.3611470958270121,-0.09294246479688945,,-0.03235937615936575,,0.45692595189719115,0.4524486505835115,2.1179196361376023,0.9755713226241155,0.5223778323842693,1.5913574695521076,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,1.2246467991473532e-16,-1.0
2023-05-24 15:00:00,0.31328115450290883,-0.39940830384029163,0.027343518113131793,0.4744705739328066,0.4768526239534175,-0.6182446958782494,-0.09294246479688945,,-0.03235937615936575,,0.5771778417939638,0.31924547004904025,1.1471735921191792,0.6749454659619998,-0.24899646229876002,-0.5072039237758145,1.0,0.7780163508594273,0.5675645080861538,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.7071067811865471,-0.7071067811865479
2023-05-24 18:00:00,0.3152777292748294,0.18882463325498258,0.004045297220507315,0.2575459105276392,0.2322299608937378,-0.6768658293353104,-0.09294246479688945,,-0.03235937615936575,,0.3883185964690543,-0.4829998511333582,0.8363506380554705,-0.271867361096125,-0.4589841684330765,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2023-05-24 21:00:00,0.31727430404674994,0.7203895969948446,0.004045297220507315,-0.014761132239526041,-0.06579830791717406,-1.1740652217033052,-0.09294246479688945,,-0.03235937615936575,,-0.36651550644621694,-0.7544029380708016,0.486671855486428,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.7071067811865477,0.7071067811865474
2023-05-25 00:00:00,0.31927087881867044,0.8150783900801687,0.004045297220507315,-0.16220455446984064,-0.2188653279809645,-1.053106922250628,-0.09294246479688945,,-0.03235937615936575,,-0.5712307603486948,-0.7504830424940171,0.1843323807291788,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0
2023-05-25 03:00:00,0.321267453590591,0.8603643345992367,-0.007603813225804923,-0.2338841129225285,-0.29324456143418376,-1.1853285451341216,-0.09294246479688945,,-0.03235937615936575,,-0.6364562648737083,-0.7491092473152378,-0.07237094689490085,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
2023-05-25 06:00:00,0.32326402836251156,0.11108779801102049,0.14383462257625418,0.18428068059585745,0.1616479455998352,-0.9568789633743079,-0.09294246479688945,,-0.03235937615936575,,-0.16454851818383828,-0.3541339747815742,-0.3721026418159695,-0.1988655969170403,-0.4889051294709397,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2023-05-25 09:00:00,0.32526060313443206,-0.8110987085590917,0.2137292852541276,0.6720148081490455,0.6943211754218246,-0.0058626980419213175,-0.09294246479688945,,-0.03235937615936575,,0.8695322333307056,1.391135420340045,0.6547921618002289,1.9713967045688934,1.5832461160422915,2.2908779339947483,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
2023-05-25 12:00:00,0.3272571779063526,-0.6546563547659476,0.22537839570043985,0.6545884387626374,0.6697548635597349,0.6809551763806697,-0.09294246479688945,,-0.03235937615936575,,0.9207110468063255,1.4024738098822394,2.640290534572634,2.169897611705691,1.4607942272431722,2.2908779339947483,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2023-05-25 15:00:00,0.32925375267827317,-0.5887858900109396,0.004045297220507315,0.5826365932882868,0.5941662116763817,-0.05287483062271904,-0.09294246479688945,,-0.03235937615936575,,0.828002885880322,1.015961115649858,2.859670013291372,1.2933370309548162,0.34334295774663326,0.891837005109467,3.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
2023-05-25 18:00:00,0.3312503274501937,-0.17297858124495158,0.015694407666819555,0.3906061712607163,0.38229122044734287,-0.8016409839147988,-0.09294246479688945,,-0.03235937615936575,,0.5304573259122826,-0.4205890268964067,2.0223282065175883,-0.2692818208554763,-0.45476421791704114,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2023-05-25 21:00:00,0.3332469022221142,0.6215838998623326,0.1205364016836297,0.11423484427314542,0.06859831513142753,-0.897868942791119,-0.09294246479688945,,-0.03235937615936575,,-0.2408281578390276,-0.7556851469043292,1.418382695082015,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
2023-05-26 00:00:00,0.3352434769940348,0.30506662988146643,-0.006918571434814218,-0.007949952477053074,-0.040814035274082616,-0.8185935819685973,-0.09294246479688945,,-0.03235937615936575,,-0.37927967353023184,-0.7492557854676406,0.9691926182998176,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.0,1.0
2023-05-26 03:00:00,0.33724005176595534,0.3910372732198045,-0.17069135947417627,-0.08807441282218938,-0.12558893155690654,-0.9769570616640234,-0.09294246479688945,,-0.03235937615936575,,-0.3601028866193197,-0.7490909300461871,0.6199131064913072,-0.46849688847846527,-0.45288860319039925,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.7071067811865476,0.7071067811865476
2023-05-26 06:00:00,0.33923662653787584,-0.02888693959337154,-0.07749847590367835,0.2396910895042028,0.22363064014418466,-0.39175395297596893,-0.09294246479688945,,-0.03235937615936575,,0.027769004053304513,-0.3452867338302336,0.2506677803120356,-0.19622320311813354,-0.475189041124283,-0.5072039237758145,0.0,-0.6791523946728704,-0.6982537040270445,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2023-05-26 09:00:00,0.3412332013097964,-0.5805520819165637,-0.08914758634999059,0.6259983014880608,0.6376296865093098,1.4120917799549504,-0.09294246479688945,,-0.03235937615936575,,0.7908096908843173,1.5203637534905805,1.0689401970337458,2.0948393446070135,1.4350500414301248,2.2908779339947483,4.0,1.506600723625576,1.8333827201993522,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.7071067811865476,-0.7071067811865475
