DATETIME,humidity,pressure,feels_like,temp,wind_speed,rain_1h,predicted,probabilities
2024-07-09 06:00:00,-1.333945522551968,,,0.8910784362741925,11.92469021862145,,0,"[0.999914824962616, 3.764597568078898e-05, 1.2868110388808418e-05, 1.0341554116166662e-05, 2.4354623747058213e-05]"
2024-07-09 09:00:00,-0.8728522692669117,,,1.1329621223009223,11.92469021862145,,0,"[0.9998527765274048, 9.4059512775857e-05, 9.051091183209792e-06, 7.785572961438447e-06, 3.628262857091613e-05]"
2024-07-09 12:00:00,-1.860909240592032,,,1.6167294943543822,11.92469021862145,,0,"[0.994914710521698, 0.001639405731111765, 0.002883473178371787, 6.742083314748015e-06, 0.0005557482363656163]"
2024-07-09 15:00:00,-2.190261564367072,,,1.858613180381112,15.842367933687925,,0,"[0.9748446941375732, 0.0017191850347444415, 0.02156895212829113, 1.492474530095933e-05, 0.0018523017643019557]"
2024-07-09 18:00:00,-2.190261564367072,,,1.737671337367747,11.92469021862145,,0,"[0.9996004700660706, 5.2510222303681076e-05, 0.0002845858980435878, 1.1545334928086959e-05, 5.086448436486535e-05]"
2024-07-09 21:00:00,-1.992650170102048,,,1.3748458083276522,11.92469021862145,,0,"[0.9998875856399536, 2.072039569611661e-05, 4.6694847696926445e-05, 1.4234766240406316e-05, 3.0660299671581015e-05]"
2024-07-10 00:00:00,-1.6632978463270078,,,1.2539039653142874,11.92469021862145,,0,"[0.9999179244041443, 1.7809439668781124e-05, 2.2540194549947046e-05, 1.550484557810705e-05, 2.622427564347163e-05]"
2024-07-10 03:00:00,-1.2022045930419518,,,1.1329621223009223,7.615244732048328,,0,"[0.9999340772628784, 1.6665349903632887e-05, 1.1861461644002702e-05, 1.88229932973627e-05, 1.858025098044891e-05]"
